,dire_name,dire_score,dire_team_id,duration,league_name,leagueid,match_id,radiant_name,radiant_score,radiant_team_id,radiant_win,series_id,series_type,start_time
7980,LGD.Forever Young,11,3331948.0,1525,Dota 2 Asia Championships 2017,5197,2916492126,iG.Vitality,23,2640025.0,True,113576.0,1.0,1484449829
7981,Vici Gaming,21,726228.0,1538,Dota 2 Asia Championships 2017,5197,2916481440,CDEC Gaming,6,1520578.0,False,113575.0,1.0,1484449317
7982,iG.Vitality,15,2640025.0,2363,Dota 2 Asia Championships 2017,5197,2916414858,LGD.Forever Young,26,3331948.0,True,113576.0,1.0,1484445896
7983,Vici Gaming,18,726228.0,2649,Dota 2 Asia Championships 2017,5197,2916408371,CDEC Gaming,22,1520578.0,True,113575.0,1.0,1484445534
7984,Team FDL,12,3726949.0,1745,KOD League Season 2,4613,2916357837,,24,3333433.0,True,113566.0,1.0,1484442562
7985,,26,3333433.0,2068,KOD League Season 2,4613,2916300051,Team FDL,5,3726949.0,False,113566.0,1.0,1484438769
7986,wolf,21,370775.0,1904,KOD League Season 2,4613,2916170283,MAD KINGS,47,3705786.0,True,113550.0,1.0,1484431113
7987,MAD KINGS,26,3705786.0,1678,KOD League Season 2,4613,2916107006,wolf,10,370775.0,False,113550.0,1.0,1484428121
7988,LQ,15,3728003.0,3243,ProDotA Cup Series by Azubu.tv,4665,2916054136,Prodota Gaming,39,2552670.0,True,113513.0,1.0,1484425857
7989,LQ,28,3728003.0,2175,ProDotA Cup Series by Azubu.tv,4665,2915966677,Prodota Gaming,16,2552670.0,False,113513.0,1.0,1484422460
7990,Prodota Gaming,33,2552670.0,2770,ProDotA Cup Series by Azubu.tv,4665,2915857378,LQ,16,3728003.0,False,113513.0,1.0,1484418608
7991,Team Alternate Attax,36,2246141.0,3407,ProDotA Cup Series by Azubu.tv,4665,2915571417,PENTA Sports,46,3704482.0,True,113473.0,1.0,1484410125
7992,PENTA Sports,39,3704482.0,2467,ProDotA Cup Series by Azubu.tv,4665,2915426896,Team Alternate Attax,25,2246141.0,False,113473.0,1.0,1484406422
7993,FIRST CLASS,49,3728410.0,2060,DafaeSports Indonesia Series Presented by Eternal Gaming,4682,2915320915,Eternal,19,1218336.0,True,0.0,0.0,1484403839
7994,Rex Regum QEON,20,1105664.0,2338,ProDotA Cup Series by Azubu.tv,4665,2915257455,See You Again,21,3623934.0,False,113454.0,1.0,1484402303
7995,TNC Pro Team,23,2108395.0,1693,WESG,4916,2915244353,Alliance,9,111474.0,False,113449.0,1.0,1484401990
7996,See You Again,36,3623934.0,1385,ProDotA Cup Series by Azubu.tv,4665,2915139767,Rex Regum QEON,3,1105664.0,False,113454.0,1.0,1484399458
7997,TNC Pro Team,31,2108395.0,2857,WESG,4916,2915053760,Alliance,22,111474.0,False,113449.0,1.0,1484397302
7998,Vici Gaming Potential,8,2833354.0,1277,Dota 2 Asia Championships 2017,5197,2914925862,Team VGJ,29,3547682.0,True,113423.0,1.0,1484393878
7999,Clutch Gamers,39,3659536.0,1666,ProDotA Cup Series by Azubu.tv,4665,2914923145,Team PewPew,12,3661849.0,False,113427.0,1.0,1484393802
8000,iG.Vitality,20,2640025.0,1676,Dota 2 Asia Championships 2017,5197,2914862113,Vici Gaming,22,726228.0,False,113424.0,1.0,1484392023
8001,Team PewPew,13,3661849.0,1328,ProDotA Cup Series by Azubu.tv,4665,2914830879,Clutch Gamers,31,3659536.0,True,113427.0,1.0,1484391057
8002,We.are.young,6,2414475.0,1298,Dota 2 Asia Championships 2017,5197,2914820980,LGD-GAMING,29,15.0,True,113419.0,1.0,1484390749
8003,Infamous、,42,2672298.0,3857,WESG,4916,2914810665,Danish Bears,48,2533075.0,True,113410.0,1.0,1484390425
8004,Vici Gaming,26,726228.0,1631,Dota 2 Asia Championships 2017,5197,2914766868,iG.Vitality,13,2640025.0,False,113424.0,1.0,1484389036
8005,Team VGJ,29,3547682.0,3810,Dota 2 Asia Championships 2017,5197,2914758496,Vici Gaming Potential,24,2833354.0,False,113423.0,1.0,1484388770
8006,See You Again,22,3623934.0,1683,ProDotA Cup Series by Azubu.tv,4665,2914727353,The Mongolz,38,1276785.0,True,113406.0,1.0,1484387750
8007,LGD-GAMING,37,15.0,2175,Dota 2 Asia Championships 2017,5197,2914725479,We.are.young,20,2414475.0,False,113419.0,1.0,1484387687
8008,Infamous、,40,2672298.0,3269,WESG,4916,2914672760,Danish Bears,42,2533075.0,False,113410.0,1.0,1484385952
8009,,46,20.0,2538,Dota 2 Asia Championships 2017,5197,2914640664,EHOME,33,4.0,False,113407.0,1.0,1484384916
8010,LGD.Forever Young,23,3331948.0,3057,Dota 2 Asia Championships 2017,5197,2914605091,CDEC Gaming,39,1520578.0,True,113402.0,1.0,1484383753
8011,Infamous、,5,2672298.0,1190,WESG,4916,2914598448,Danish Bears,23,2533075.0,True,113410.0,1.0,1484383536
8012,Invictus Gaming,23,5.0,1747,Dota 2 Asia Championships 2017,5197,2914586394,team_ftd_a,10,2860081.0,False,113400.0,1.0,1484383146
8013,,12,20.0,1705,Dota 2 Asia Championships 2017,5197,2914550827,EHOME,35,4.0,True,113407.0,1.0,1484381992
8014,The Mongolz,42,1276785.0,4312,ProDotA Cup Series by Azubu.tv,4665,2914549179,See You Again,42,3623934.0,False,113406.0,1.0,1484381939
8015,TNC Pro Team,34,2108395.0,2393,WESG,4916,2914541014,Team DileCom,14,2859105.0,False,113390.0,1.0,1484381678
8016,LGD.Forever Young,30,3331948.0,2732,Dota 2 Asia Championships 2017,5197,2914475405,CDEC Gaming,34,1520578.0,True,113402.0,1.0,1484379521
8017,SG e-sports,13,3580606.0,2830,WESG,4916,2914455460,Alliance,35,111474.0,True,113392.0,1.0,1484378840
8018,Skatemasters,27,2887699.0,2001,AEF Season 1 Qualifiers,5065,2914454017,DTT GAMING,5,3329893.0,False,113389.0,1.0,1484378789
8019,team_ftd_a,36,2860081.0,2995,Dota 2 Asia Championships 2017,5197,2914446271,Invictus Gaming,29,5.0,True,113400.0,1.0,1484378531
8020,DUOBAO Young,5,3317512.0,1410,WESG,4916,2914420952,Danish Bears,23,2533075.0,True,113393.0,1.0,1484377661
8021,TNC Pro Team,40,2108395.0,2803,WESG,4916,2914404217,Team DileCom,44,2859105.0,True,113390.0,1.0,1484377084
8022,To.be.or.not.to.be,4,2822317.0,1283,WESG,4916,2914391799,Infamous、,17,2672298.0,True,113387.0,1.0,1484376642
8023,Team VGJ,37,3547682.0,2488,Dota 2 Asia Championships 2017,5197,2914388148,iG.Vitality,19,2640025.0,False,113385.0,1.0,1484376512
8024,We.are.young,4,2414475.0,1174,Dota 2 Asia Championships 2017,5197,2914346387,Vici Gaming,23,726228.0,True,113381.0,1.0,1484375002
8025,DUOBAO Young,5,3317512.0,1460,WESG,4916,2914344517,Danish Bears,26,2533075.0,True,113393.0,1.0,1484374932
8026,LGD-GAMING,21,15.0,2393,Dota 2 Asia Championships 2017,5197,2914340431,Vici Gaming Potential,21,2833354.0,False,113380.0,1.0,1484374781
8027,Alliance,44,111474.0,3030,WESG,4916,2914336528,SG e-sports,22,3580606.0,False,113392.0,1.0,1484374635
8028,TNC Pro Team,29,2108395.0,1687,WESG,4916,2914322816,Team DileCom,10,2859105.0,False,113390.0,1.0,1484374128
8029,DTT GAMING,21,3329893.0,2366,AEF Season 1 Qualifiers,5065,2914321292,Skatemasters,26,2887699.0,True,113389.0,1.0,1484374073
8030,Infamous、,32,2672298.0,1908,WESG,4916,2914306895,To.be.or.not.to.be,18,2822317.0,False,113387.0,1.0,1484373527
8031,Team VGJ,37,3547682.0,2415,Dota 2 Asia Championships 2017,5197,2914286798,iG.Vitality,13,2640025.0,False,113385.0,1.0,1484372747
8032,Vici Gaming,30,726228.0,1316,Dota 2 Asia Championships 2017,5197,2914278717,We.are.young,8,2414475.0,False,113381.0,1.0,1484372427
8033,LGD-GAMING,19,15.0,1513,Dota 2 Asia Championships 2017,5197,2914272035,Vici Gaming Potential,12,2833354.0,False,113380.0,1.0,1484372160
8034,MAX.Y,13,2854942.0,2471,WESG,4916,2914236376,DUOBAO Young,30,3317512.0,True,113359.0,1.0,1484370722
8035,SG e-sports,28,3580606.0,1969,WESG,4916,2914233884,MVP.Revolution,19,3718685.0,False,113363.0,1.0,1484370617
8036,Team FDL,26,3726949.0,1204,KOD League Season 2,4613,2914221481,Infamous.NA,10,3730002.0,False,113371.0,1.0,1484370073
8037,CDEC Gaming,33,1520578.0,1482,Dota 2 Asia Championships 2017,5197,2914193840,,11,20.0,False,113360.0,1.0,1484368837
8038,Natural 9,20,3325212.0,1191,AEF Season 1 Qualifiers,5065,2914193701,Princes of Persia,4,3619395.0,False,113367.0,1.0,1484368832
8039,Romania,12,3325406.0,1134,WESG,4916,2914170458,Team DileCom,28,2859105.0,True,113362.0,1.0,1484367747
8040,LGD.Forever Young,8,3331948.0,1591,Dota 2 Asia Championships 2017,5197,2914169535,Invictus Gaming,21,5.0,True,113366.0,1.0,1484367703
8041,MAX.Y,19,2854942.0,2533,WESG,4916,2914160663,DUOBAO Young,27,3317512.0,False,113359.0,1.0,1484367261
8042,MVP.Revolution,39,3718685.0,2052,WESG,4916,2914157509,SG e-sports,22,3580606.0,False,113363.0,1.0,1484367110
8043,team_ftd_a,45,2860081.0,3396,Dota 2 Asia Championships 2017,5197,2914143725,EHOME,41,4.0,False,113361.0,1.0,1484366426
8044,Infamous.NA,7,3730002.0,2342,KOD League Season 2,4613,2914143420,Team FDL,37,3726949.0,True,113371.0,1.0,1484366412
8045,-Dark Passage eSports-,11,2745129.0,967,WESG,4916,2914131399,Infamous、,17,2672298.0,True,113358.0,1.0,1484365814
8046,Natural 9,30,3325212.0,2807,AEF Season 1 Qualifiers,5065,2914108391,Princes of Persia,11,3619395.0,False,113367.0,1.0,1484364651
8047,LGD.Forever Young,7,3331948.0,2330,Dota 2 Asia Championships 2017,5197,2914098996,Invictus Gaming,14,5.0,True,113366.0,1.0,1484364143
8048,SG e-sports,32,3580606.0,1924,WESG,4916,2914088579,MVP.Revolution,9,3718685.0,False,113363.0,1.0,1484363580
8049,Team DileCom,46,2859105.0,2861,WESG,4916,2914084660,Romania,33,3325406.0,False,113362.0,1.0,1484363388
8050,EHOME,22,4.0,2006,Dota 2 Asia Championships 2017,5197,2914080941,team_ftd_a,44,2860081.0,True,113361.0,1.0,1484363194
8051,,49,20.0,4456,Dota 2 Asia Championships 2017,5197,2914078882,CDEC Gaming,37,1520578.0,False,113360.0,1.0,1484363090
8052,MAX.Y,15,2854942.0,3121,WESG,4916,2914076265,DUOBAO Young,22,3317512.0,True,113359.0,1.0,1484362949
8053,-Dark Passage eSports-,10,2745129.0,1364,WESG,4916,2914075694,Infamous、,34,2672298.0,True,113358.0,1.0,1484362917
8054,Team FDL,4,3726949.0,1088,KOD League Season 2,4613,2914071026,Wheel Whreck While Whistling,15,1905619.0,True,113352.0,1.0,1484362667
8055,Team VGJ,29,3547682.0,2002,Dota 2 Asia Championships 2017,5197,2914026555,LGD-GAMING,11,15.0,False,113350.0,1.0,1484360148
8056,Wheel Whreck While Whistling,24,1905619.0,1828,KOD League Season 2,4613,2914020082,Team FDL,10,3726949.0,False,113352.0,1.0,1484359737
8057,Vici Gaming,26,726228.0,1832,Dota 2 Asia Championships 2017,5197,2914013128,Vici Gaming Potential,4,2833354.0,False,113349.0,1.0,1484359269
8058,LGD-GAMING,24,15.0,2709,Dota 2 Asia Championships 2017,5197,2913972887,Team VGJ,13,3547682.0,False,113350.0,1.0,1484356061
8059,Vici Gaming,20,726228.0,1882,Dota 2 Asia Championships 2017,5197,2913969022,Vici Gaming Potential,9,2833354.0,False,113349.0,1.0,1484355805
8060,wolf,5,370775.0,1129,KOD League Season 2,4613,2913943596,,16,3333433.0,True,113340.0,1.0,1484354000
8061,,38,3333433.0,2270,KOD League Season 2,4613,2913893782,wolf,20,370775.0,False,113340.0,1.0,1484350513
8062,4 protect five,43,3152713.0,3443,ProDotA Cup Series by Azubu.tv,4665,2913621191,8000,30,3581614.0,False,113310.0,1.0,1484336138
8063,8000,23,3581614.0,2737,ProDotA Cup Series by Azubu.tv,4665,2913524282,4 protect five,41,3152713.0,True,113310.0,1.0,1484332325
8064,Team EVOS,29,3262331.0,3675,ProDotA Cup Series by Azubu.tv,4665,2913055420,Team PewPew,45,3661849.0,True,113251.0,1.0,1484318181
8065,Team PewPew,42,3661849.0,2392,ProDotA Cup Series by Azubu.tv,4665,2912905770,Team EVOS,25,3262331.0,False,113251.0,1.0,1484314339
8066,TNC Pro Team,20,2108395.0,2157,WESG,4916,2912747881,Comanche,12,1964407.0,False,0.0,0.0,1484310076
8067,DUOBAO Young,31,3317512.0,1010,WESG,4916,2912746911,Team One !,10,2788415.0,False,0.0,0.0,1484310046
8068,Alliance,38,111474.0,1853,WESG,4916,2912739269,aboshamaleh,22,3264479.0,False,0.0,0.0,1484309820
8069,-Dark Passage eSports-,33,2745129.0,2202,WESG,4916,2912725461,,11,3322300.0,False,0.0,0.0,1484309399
8070,Signature.Dota2,44,3737715.0,2798,WESG,4916,2912699756,Team Ukraine,20,3334209.0,False,0.0,0.0,1484308618
8071,LGD.Forever Young,13,3331948.0,2164,Dota 2 Asia Championships 2017,5197,2912673536,,34,20.0,True,113233.0,1.0,1484307806
8072,team_ftd_a,12,2860081.0,2314,Dota 2 Asia Championships 2017,5197,2912669765,CDEC Gaming,21,1520578.0,True,113236.0,1.0,1484307693
8073,DUOBAO Young,38,3317512.0,1528,WESG,4916,2912663543,Team One !,16,2788415.0,False,0.0,0.0,1484307501
8074,Rex Regum QEON,45,1105664.0,3623,ProDotA Cup Series by Azubu.tv,4665,2912660033,ENTiTY ESPORTS,35,3322396.0,False,113235.0,1.0,1484307388
8075,aboshamaleh,7,3264479.0,1922,WESG,4916,2912641757,Alliance,23,111474.0,True,0.0,0.0,1484306778
8076,-Dark Passage eSports-,21,2745129.0,1631,WESG,4916,2912629111,,13,3322300.0,False,0.0,0.0,1484306346
8077,TNC Pro Team,25,2108395.0,2072,WESG,4916,2912626306,Comanche,20,1964407.0,False,0.0,0.0,1484306250
8078,MAX.Y,10,2854942.0,1532,WESG,4916,2912617942,Infamous、,27,2672298.0,True,0.0,0.0,1484305956
8079,Signature.Dota2,12,3737715.0,1566,WESG,4916,2912615764,Team Ukraine,21,3334209.0,True,0.0,0.0,1484305881
8080,team_ftd_a,7,2860081.0,1594,Dota 2 Asia Championships 2017,5197,2912585848,CDEC Gaming,20,1520578.0,True,113236.0,1.0,1484304822
8081,ENTiTY ESPORTS,17,3322396.0,2164,ProDotA Cup Series by Azubu.tv,4665,2912562556,Rex Regum QEON,36,1105664.0,True,113235.0,1.0,1484303970
8082,,31,20.0,3084,Dota 2 Asia Championships 2017,5197,2912548426,LGD.Forever Young,45,3331948.0,True,113233.0,1.0,1484303445
8083,,13,3321220.0,1367,WESG,4916,2912545257,Bravado Emotion,27,1302201.0,True,0.0,0.0,1484303328
8084,Horde,24,3326680.0,2868,WESG,4916,2912531151,MVP.Revolution,32,3718685.0,True,0.0,0.0,1484302811
8085,EHOME,5,4.0,1346,Dota 2 Asia Championships 2017,5197,2912526011,Invictus Gaming,22,5.0,True,113229.0,1.0,1484302623
8086,MAX.Y,20,2854942.0,2378,WESG,4916,2912523653,Infamous、,42,2672298.0,True,0.0,0.0,1484302535
8087,-Dark Passage eSports-,45,2745129.0,1873,WESG,4916,2912519913,Team One !,14,2788415.0,False,0.0,0.0,1484302386
8088,DUOBAO Young,36,3317512.0,3110,WESG,4916,2912518400,Alliance,23,111474.0,False,0.0,0.0,1484302328
8089,Team DileCom,42,2859105.0,1489,WESG,4916,2912506915,To.be.or.not.to.be,21,2822317.0,False,0.0,0.0,1484301888
8090,aboshamaleh,17,3264479.0,2032,WESG,4916,2912491567,,33,3322300.0,True,0.0,0.0,1484301303
8091,LGD-GAMING,11,15.0,1717,Dota 2 Asia Championships 2017,5197,2912457483,Vici Gaming,31,726228.0,True,113220.0,1.0,1484299972
8092,DUOBAO Young,16,3317512.0,1891,WESG,4916,2912445782,Alliance,27,111474.0,True,0.0,0.0,1484299529
8093,EHOME,14,4.0,1800,Dota 2 Asia Championships 2017,5197,2912445452,Invictus Gaming,32,5.0,True,113229.0,1.0,1484299516
8094,-Dark Passage eSports-,18,2745129.0,1287,WESG,4916,2912443486,Team One !,4,2788415.0,False,0.0,0.0,1484299438
8095,Team EVOS,36,3262331.0,2372,ProDotA Cup Series by Azubu.tv,4665,2912437069,Clutch Gamers,39,3659536.0,False,113219.0,1.0,1484299185
8096,To.be.or.not.to.be,27,2822317.0,1674,WESG,4916,2912434430,Team DileCom,17,2859105.0,False,0.0,0.0,1484299087
8097,We.are.young,16,2414475.0,1875,Dota 2 Asia Championships 2017,5197,2912433371,Team VGJ,34,3547682.0,True,113222.0,1.0,1484299045
8098,MVP.Revolution,12,3718685.0,2125,WESG,4916,2912430086,Horde,23,3326680.0,True,0.0,0.0,1484298920
8099,,33,3321220.0,3114,WESG,4916,2912426934,Bravado Emotion,43,1302201.0,True,0.0,0.0,1484298794
8100,aboshamaleh,10,3264479.0,1523,WESG,4916,2912420106,,34,3322300.0,True,0.0,0.0,1484298527
8101,Why Should I?,8,3584142.0,1196,AEF Season 1 Qualifiers,5065,2912406008,See You Again,27,3623934.0,True,113218.0,1.0,1484297970
8102,Comanche,27,1964407.0,1326,WESG,4916,2912396332,Infamous、,8,2672298.0,False,0.0,0.0,1484297592
8103,Signature.Dota2,11,3737715.0,1626,WESG,4916,2912377707,TNC Pro Team,26,2108395.0,True,0.0,0.0,1484296861
8104,Vultur,6,3414796.0,1325,WESG,4916,2912369382,SG e-sports,19,3580606.0,True,0.0,0.0,1484296537
8105,Team VGJ,40,3547682.0,1567,Dota 2 Asia Championships 2017,5197,2912364435,We.are.young,8,2414475.0,False,113222.0,1.0,1484296341
8106,iG.Vitality,21,2640025.0,1773,Dota 2 Asia Championships 2017,5197,2912361376,Vici Gaming Potential,8,2833354.0,False,113216.0,1.0,1484296221
8107,Fantastic Five,14,2538753.0,2795,WESG,4916,2912360760,Romania,47,3325406.0,True,0.0,0.0,1484296195
8108,,26,3334489.0,1649,WESG,4916,2912357375,Danish Bears,38,2533075.0,True,0.0,0.0,1484296063
8109,Vici Gaming,19,726228.0,2580,Dota 2 Asia Championships 2017,5197,2912351690,LGD-GAMING,32,15.0,True,113220.0,1.0,1484295833
8110,Clutch Gamers,25,3659536.0,2019,ProDotA Cup Series by Azubu.tv,4665,2912344560,Team EVOS,10,3262331.0,False,113219.0,1.0,1484295548
8111,MAX.Y,41,2854942.0,3218,WESG,4916,2912334022,Team Ukraine,17,3334209.0,False,0.0,0.0,1484295124
8112,See You Again,33,3623934.0,1771,AEF Season 1 Qualifiers,5065,2912329437,Why Should I?,10,3584142.0,False,113218.0,1.0,1484294941
8113,iG.Vitality,19,2640025.0,1279,Dota 2 Asia Championships 2017,5197,2912302758,Vici Gaming Potential,7,2833354.0,False,113216.0,1.0,1484293856
8114,Vultur,15,3414796.0,1612,WESG,4916,2912296143,SG e-sports,22,3580606.0,True,0.0,0.0,1484293585
8115,Romania,9,3325406.0,1372,WESG,4916,2912287226,Fantastic Five,20,2538753.0,True,0.0,0.0,1484293206
8116,MAX.Y,1,2854942.0,987,WESG,4916,2912270372,Team Ukraine,13,3334209.0,True,0.0,0.0,1484292493
8117,,6,3334489.0,1789,WESG,4916,2912256974,Danish Bears,24,2533075.0,True,0.0,0.0,1484291916
8118,TNC Pro Team,30,2108395.0,3461,WESG,4916,2912256312,Signature.Dota2,19,3737715.0,False,0.0,0.0,1484291889
8119,Infamous、,40,2672298.0,4132,WESG,4916,2912250384,Comanche,39,1964407.0,False,0.0,0.0,1484291634
8120,,9,20.0,2051,Dota 2 Asia Championships 2017,5197,2912240952,Invictus Gaming,23,5.0,True,113211.0,1.0,1484291235
8121,EHOME,6,4.0,1137,Dota 2 Asia Championships 2017,5197,2912227197,CDEC Gaming,19,1520578.0,True,113203.0,1.0,1484290616
8122,team_ftd_a,23,2860081.0,2366,Dota 2 Asia Championships 2017,5197,2912195755,LGD.Forever Young,35,3331948.0,True,113200.0,1.0,1484289199
8123,MVP.Revolution,15,3718685.0,1696,WESG,4916,2912193279,To.be.or.not.to.be,24,2822317.0,True,0.0,0.0,1484289081
8124,Fantastic Five,28,2538753.0,2518,WESG,4916,2912185649,SG e-sports,34,3580606.0,True,0.0,0.0,1484288723
8125,Horde,40,3326680.0,2298,WESG,4916,2912164957,Bravado Emotion,19,1302201.0,False,0.0,0.0,1484287746
8126,Danish Bears,25,2533075.0,1153,WESG,4916,2912158456,Vultur,7,3414796.0,False,0.0,0.0,1484287434
8127,,37,,2820,Dota 2 Asia Championships 2017,5197,2912153276,Invictus Gaming,45,5.0,True,0.0,0.0,1484287188
8128,,6,3321220.0,838,WESG,4916,2912152621,Team DileCom,19,2859105.0,True,0.0,0.0,1484287157
8129,EHOME,16,4.0,2163,Dota 2 Asia Championships 2017,5197,2912152161,CDEC Gaming,39,1520578.0,True,113203.0,1.0,1484287134
8130,,33,3334489.0,3005,WESG,4916,2912149982,Romania,32,3325406.0,False,0.0,0.0,1484287028
8131,To.be.or.not.to.be,22,2822317.0,2037,WESG,4916,2912112397,MVP.Revolution,20,3718685.0,False,0.0,0.0,1484285114
8132,Fantastic Five,11,2538753.0,2245,WESG,4916,2912108909,SG e-sports,30,3580606.0,True,0.0,0.0,1484284933
8133,LGD.Forever Young,31,3331948.0,3218,Dota 2 Asia Championships 2017,5197,2912107760,team_ftd_a,30,2860081.0,False,113200.0,1.0,1484284872
8134,,3,3321220.0,1285,WESG,4916,2912106255,Team DileCom,19,2859105.0,True,0.0,0.0,1484284793
8135,Horde,30,3326680.0,1682,WESG,4916,2912102698,Bravado Emotion,4,1302201.0,False,0.0,0.0,1484284607
8136,Vultur,9,3414796.0,1431,WESG,4916,2912098914,Danish Bears,22,2533075.0,True,0.0,0.0,1484284403
8137,Romania,32,3325406.0,1132,WESG,4916,2912098111,,10,3334489.0,False,0.0,0.0,1484284359
8138,Comanche,14,1964407.0,2212,WESG,4916,2912063955,MAX.Y,37,2854942.0,True,0.0,0.0,1484282469
8139,Vici Gaming,32,726228.0,1898,Dota 2 Asia Championships 2017,5197,2912048548,Team VGJ,15,3547682.0,False,113192.0,1.0,1484281594
8140,Signature.Dota2,17,3737715.0,1733,WESG,4916,2912047290,Infamous、,31,2672298.0,True,0.0,0.0,1484281521
8141,LGD-GAMING,27,15.0,3679,Dota 2 Asia Championships 2017,5197,2912047092,iG.Vitality,35,2640025.0,True,113194.0,1.0,1484281510
8142,We.are.young,8,2414475.0,1621,Dota 2 Asia Championships 2017,5197,2912046467,Vici Gaming Potential,37,2833354.0,True,113193.0,1.0,1484281477
8143,DUOBAO Young,37,3317512.0,2319,WESG,4916,2912033375,aboshamaleh,17,3264479.0,False,0.0,0.0,1484280708
8144,Alliance,24,111474.0,2440,WESG,4916,2912031737,-Dark Passage eSports-,11,2745129.0,False,0.0,0.0,1484280608
8145,TNC Pro Team,22,2108395.0,2136,WESG,4916,2912027206,Team Ukraine,12,3334209.0,False,0.0,0.0,1484280336
8146,Team One !,24,2788415.0,2018,WESG,4916,2912021927,,44,3322300.0,True,0.0,0.0,1484280004
8147,iG.Vitality,20,2640025.0,1408,Dota 2 Asia Championships 2017,5197,2912003522,LGD-GAMING,5,15.0,False,113194.0,1.0,1484278856
8148,We.are.young,8,2414475.0,1579,Dota 2 Asia Championships 2017,5197,2911996447,Vici Gaming Potential,28,2833354.0,True,113193.0,1.0,1484278407
8149,Team VGJ,26,3547682.0,2155,Dota 2 Asia Championships 2017,5197,2911996278,Vici Gaming,14,726228.0,False,113192.0,1.0,1484278397
8150,Signature.Dota2,12,3737715.0,2108,WESG,4916,2911990259,Infamous、,28,2672298.0,True,0.0,0.0,1484278017
8151,wolf,46,370775.0,3344,KOD League Season 2,4613,2911989406,Team Red,24,3724222.0,False,113185.0,1.0,1484277962
8152,MAX.Y,21,2854942.0,2492,WESG,4916,2911988779,Comanche,25,1964407.0,True,0.0,0.0,1484277922
8153,Team One !,14,2788415.0,1355,WESG,4916,2911984690,,38,3322300.0,True,0.0,0.0,1484277663
8154,-Dark Passage eSports-,6,2745129.0,1759,WESG,4916,2911981140,Alliance,23,111474.0,True,0.0,0.0,1484277438
8155,DUOBAO Young,26,3317512.0,1990,WESG,4916,2911977377,aboshamaleh,12,3264479.0,False,0.0,0.0,1484277203
8156,TNC Pro Team,18,2108395.0,1924,WESG,4916,2911969546,Team Ukraine,28,3334209.0,True,0.0,0.0,1484276697
8157,CDEC Gaming,16,1520578.0,2565,Dota 2 Asia Championships 2017,5197,2911941849,Invictus Gaming,35,5.0,True,113179.0,1.0,1484274883
8158,LGD.Forever Young,24,3331948.0,2209,Dota 2 Asia Championships 2017,5197,2911933046,EHOME,7,4.0,False,113178.0,1.0,1484274286
8159,,1,20.0,1474,Dota 2 Asia Championships 2017,5197,2911922683,team_ftd_a,24,2860081.0,True,113180.0,1.0,1484273589
8160,Team Red,37,3724222.0,3368,KOD League Season 2,4613,2911917103,wolf,23,370775.0,False,113185.0,1.0,1484273206
8161,Wheel Whreck While Whistling,18,1905619.0,1846,KOD League Season 2,4613,2911861881,MAD KINGS,34,3705786.0,True,113171.0,1.0,1484269007
8162,MAD KINGS,19,3705786.0,1496,KOD League Season 2,4613,2911827780,Wheel Whreck While Whistling,7,1905619.0,False,113171.0,1.0,1484266095
8163,Midas Club Elite,52,3477208.0,3900,KOD League Season 2,4613,2911760634,Team Red,50,3724222.0,False,113156.0,1.0,1484260218
8164,Team Red,29,3724222.0,2916,KOD League Season 2,4613,2911707251,Midas Club Elite,27,3477208.0,True,113156.0,1.0,1484256697
8165,mYinsanity,23,2293742.0,2331,ProDotA Cup Series by Azubu.tv,4665,2911574684,OverPower,14,3714164.0,False,113134.0,1.0,1484249379
8166,OverPower,3,3714164.0,2184,ProDotA Cup Series by Azubu.tv,4665,2911498253,mYinsanity,19,2293742.0,True,113134.0,1.0,1484245864
8167,NOVA eSports,34,3412044.0,2367,ProDotA Cup Series by Azubu.tv,4665,2911258370,Sanguine Sharks,48,3715938.0,True,113093.0,1.0,1484237039
8168,Sanguine Sharks,33,3715938.0,1522,ProDotA Cup Series by Azubu.tv,4665,2911150487,NOVA eSports,9,3412044.0,False,113093.0,1.0,1484233665
8169,ENTiTY ESPORTS,27,3322396.0,2547,ProDotA Cup Series by Azubu.tv,4665,2911119335,The Mongolz,42,1276785.0,True,113084.0,1.0,1484232748
8170,The Mongolz,69,1276785.0,4513,ProDotA Cup Series by Azubu.tv,4665,2910914478,ENTiTY ESPORTS,50,3322396.0,False,113084.0,1.0,1484227023
8171,MVP.Revolution,47,3718685.0,3001,WESG,4916,2910897119,Bravado Emotion,36,1302201.0,False,0.0,0.0,1484226548
8172,Team DileCom,45,2859105.0,3656,WESG,4916,2910854001,Horde,52,3326680.0,True,0.0,0.0,1484225334
8173,SG e-sports,29,3580606.0,1680,WESG,4916,2910844157,Danish Bears,15,2533075.0,False,0.0,0.0,1484225057
8174,Romania,25,3325406.0,1793,WESG,4916,2910830402,Vultur,14,3414796.0,False,0.0,0.0,1484224666
8175,,4,3334489.0,1099,WESG,4916,2910829515,Fantastic Five,22,2538753.0,True,0.0,0.0,1484224642
8176,,10,3321220.0,1800,WESG,4916,2910809110,To.be.or.not.to.be,26,2822317.0,True,0.0,0.0,1484224050
8177,MVP.Revolution,32,3718685.0,1899,WESG,4916,2910779749,Bravado Emotion,12,1302201.0,False,0.0,0.0,1484223182
8178,Team Legion,20,3622247.0,2693,ProDotA Cup Series by Azubu.tv,4665,2910744374,Team PewPew,27,3661849.0,True,113060.0,1.0,1484222092
